,ID,ds,y
500,Свинина|окорок|ЮФО,2021-08-23,268.75
501,Свинина|полутуши|Москва,2021-08-23,207.0
502,Свинина|полутуши|ПФО,2021-08-23,202.88
503,Свинина|полутуши|СЗФО,2021-08-23,211.73
504,Свинина|полутуши|СФО,2021-08-23,210.45
505,Свинина|полутуши|Санкт-Петербург,2021-08-23,211.71
506,Свинина|полутуши|УФО,2021-08-23,195.12
507,Свинина|полутуши|ЦФО,2021-08-23,208.69
508,Свинина|полутуши|ЮФО,2021-08-23,212.12
509,Свинина|ребро|Москва,2021-08-23,188.16
510,Свинина|ребро|ПФО,2021-08-23,195.67
511,Свинина|ребро|СЗФО,2021-08-23,143.18
512,Свинина|ребро|СФО,2021-08-23,220.45
513,Свинина|ребро|Санкт-Петербург,2021-08-23,155.85
514,Свинина|ребро|УФО,2021-08-23,230.0
515,Свинина|ребро|ЦФО,2021-08-23,193.96
516,Свинина|ребро|ЮФО,2021-08-23,203.33
517,Свинина|шея|Москва,2021-08-23,403.1
518,Свинина|шея|ПФО,2021-08-23,412.64
519,Свинина|шея|СЗФО,2021-08-23,422.83
520,Свинина|шея|СФО,2021-08-23,411.68
521,Свинина|шея|Санкт-Петербург,2021-08-23,388.41
522,Свинина|шея|УФО,2021-08-23,416.0
523,Свинина|шея|ЦФО,2021-08-23,393.06
524,Свинина|шея|ЮФО,2021-08-23,408.33
525,Говядина|вырезка|ВСЕ,2021-08-23,839.1
526,Говядина|грудинка|ВСЕ,2021-08-23,331.29
527,Говядина|лопатка|ВСЕ,2021-08-23,400.61
528,Говядина|полутуши|ВСЕ,2021-08-23,281.86
529,Кура|бедро|ВСЕ,2021-08-23,149.97
530,Кура|голень|ВСЕ,2021-08-23,158.63
531,Кура|тушка|ВСЕ,2021-08-23,155.46
532,Кура|филе бедра|ВСЕ,2021-08-23,240.35
533,Кура|филе грудки|ВСЕ,2021-08-23,233.69
534,Свинина|корейка|ВСЕ,2021-08-23,284.91
535,Свинина|лопатка|ВСЕ,2021-08-23,252.03
536,Свинина|окорок|ВСЕ,2021-08-23,266.61
537,Свинина|полутуши|ВСЕ,2021-08-23,205.44
538,Свинина|ребро|ВСЕ,2021-08-23,174.18
539,Свинина|шея|ВСЕ,2021-08-23,401.49
540,Говядина|вырезка|Москва,2021-08-30,887.95
541,Говядина|вырезка|ПФО,2021-08-30,790.93
542,Говядина|вырезка|СЗФО,2021-08-30,755.0
543,Говядина|вырезка|СФО,2021-08-30,737.78
544,Говядина|вырезка|Санкт-Петербург,2021-08-30,848.42
545,Говядина|вырезка|УФО,2021-08-30,764.58
546,Говядина|вырезка|ЦФО,2021-08-30,828.33
547,Говядина|вырезка|ЮФО,2021-08-30,725.0
548,Говядина|грудинка|Москва,2021-08-30,278.45
549,Говядина|грудинка|ПФО,2021-08-30,325.0
550,Говядина|грудинка|СЗФО,2021-08-30,770.0
551,Говядина|грудинка|СФО,2021-08-30,230.64
552,Говядина|грудинка|Санкт-Петербург,2021-08-30,342.0
553,Говядина|грудинка|УФО,2021-08-30,332.5
554,Говядина|грудинка|ЦФО,2021-08-30,250.0
555,Говядина|грудинка|ЮФО,2021-08-30,400.0
556,Говядина|лопатка|Москва,2021-08-30,396.03
557,Говядина|лопатка|ПФО,2021-08-30,425.53
558,Говядина|лопатка|СЗФО,2021-08-30,415.0
559,Говядина|лопатка|СФО,2021-08-30,350.0
560,Говядина|лопатка|Санкт-Петербург,2021-08-30,408.68
561,Говядина|лопатка|УФО,2021-08-30,411.33
562,Говядина|лопатка|ЦФО,2021-08-30,383.24
563,Говядина|лопатка|ЮФО,2021-08-30,386.5
564,Говядина|полутуши|Москва,2021-08-30,295.0
565,Говядина|полутуши|ПФО,2021-08-30,292.86
566,Говядина|полутуши|СЗФО,2021-08-30,274.9
567,Говядина|полутуши|СФО,2021-08-30,258.57
568,Говядина|полутуши|Санкт-Петербург,2021-08-30,295.73
569,Говядина|полутуши|УФО,2021-08-30,266.62
570,Говядина|полутуши|ЦФО,2021-08-30,308.18
571,Говядина|полутуши|ЮФО,2021-08-30,280.07
572,Кура|бедро|Москва,2021-08-30,148.86
573,Кура|бедро|ПФО,2021-08-30,180.77
574,Кура|бедро|СЗФО,2021-08-30,166.0
575,Кура|бедро|СФО,2021-08-30,170.06
576,Кура|бедро|Санкт-Петербург,2021-08-30,175.76
577,Кура|бедро|УФО,2021-08-30,151.0
578,Кура|бедро|ЦФО,2021-08-30,154.92
579,Кура|бедро|ЮФО,2021-08-30,146.68
580,Кура|голень|Москва,2021-08-30,155.65
581,Кура|голень|ПФО,2021-08-30,180.05
582,Кура|голень|СЗФО,2021-08-30,176.67
583,Кура|голень|СФО,2021-08-30,173.77
584,Кура|голень|Санкт-Петербург,2021-08-30,162.06
585,Кура|голень|УФО,2021-08-30,167.95
586,Кура|голень|ЦФО,2021-08-30,150.76
587,Кура|голень|ЮФО,2021-08-30,160.38
588,Кура|тушка|Москва,2021-08-30,174.29
589,Кура|тушка|ПФО,2021-08-30,157.93
590,Кура|тушка|СЗФО,2021-08-30,127.67
591,Кура|тушка|СФО,2021-08-30,151.45
592,Кура|тушка|Санкт-Петербург,2021-08-30,151.85
593,Кура|тушка|УФО,2021-08-30,137.38
594,Кура|тушка|ЦФО,2021-08-30,124.8
595,Кура|тушка|ЮФО,2021-08-30,142.18
596,Кура|филе бедра|Москва,2021-08-30,233.29
597,Кура|филе бедра|ПФО,2021-08-30,276.5
598,Кура|филе бедра|СЗФО,2021-08-30,290.0
599,Кура|филе бедра|СФО,2021-08-30,270.67
600,Кура|филе бедра|Санкт-Петербург,2021-08-30,270.0
601,Кура|филе бедра|УФО,2021-08-30,241.2
602,Кура|филе бедра|ЦФО,2021-08-30,211.12
603,Кура|филе бедра|ЮФО,2021-08-30,241.0
604,Кура|филе грудки|Москва,2021-08-30,235.64
605,Кура|филе грудки|ПФО,2021-08-30,268.75
606,Кура|филе грудки|СЗФО,2021-08-30,256.6
607,Кура|филе грудки|СФО,2021-08-30,263.5
608,Кура|филе грудки|Санкт-Петербург,2021-08-30,237.24
609,Кура|филе грудки|УФО,2021-08-30,254.5
610,Кура|филе грудки|ЦФО,2021-08-30,221.86
611,Кура|филе грудки|ЮФО,2021-08-30,254.0
612,Свинина|корейка|Москва,2021-08-30,281.48
613,Свинина|корейка|ПФО,2021-08-30,294.0
614,Свинина|корейка|СЗФО,2021-08-30,288.75
615,Свинина|корейка|СФО,2021-08-30,286.0
616,Свинина|корейка|Санкт-Петербург,2021-08-30,286.88
617,Свинина|корейка|УФО,2021-08-30,295.21
618,Свинина|корейка|ЦФО,2021-08-30,282.0
619,Свинина|корейка|ЮФО,2021-08-30,300.0
620,Свинина|лопатка|Москва,2021-08-30,249.54
621,Свинина|лопатка|ПФО,2021-08-30,267.64
622,Свинина|лопатка|СЗФО,2021-08-30,262.11
623,Свинина|лопатка|СФО,2021-08-30,266.27
624,Свинина|лопатка|Санкт-Петербург,2021-08-30,245.24
625,Свинина|лопатка|УФО,2021-08-30,261.98
626,Свинина|лопатка|ЦФО,2021-08-30,251.35
627,Свинина|лопатка|ЮФО,2021-08-30,253.45
628,Свинина|окорок|Москва,2021-08-30,258.26
629,Свинина|окорок|ПФО,2021-08-30,279.92
630,Свинина|окорок|СЗФО,2021-08-30,267.32
631,Свинина|окорок|СФО,2021-08-30,287.52
632,Свинина|окорок|Санкт-Петербург,2021-08-30,249.16
633,Свинина|окорок|УФО,2021-08-30,288.11
634,Свинина|окорок|ЦФО,2021-08-30,262.01
635,Свинина|окорок|ЮФО,2021-08-30,266.38
636,Свинина|полутуши|Москва,2021-08-30,199.13
637,Свинина|полутуши|ПФО,2021-08-30,205.0
638,Свинина|полутуши|СЗФО,2021-08-30,211.73
639,Свинина|полутуши|СФО,2021-08-30,213.5
640,Свинина|полутуши|Санкт-Петербург,2021-08-30,213.54
641,Свинина|полутуши|УФО,2021-08-30,193.06
642,Свинина|полутуши|ЦФО,2021-08-30,212.33
643,Свинина|полутуши|ЮФО,2021-08-30,211.51
644,Свинина|ребро|Москва,2021-08-30,181.35
645,Свинина|ребро|ПФО,2021-08-30,200.33
646,Свинина|ребро|СЗФО,2021-08-30,143.18
647,Свинина|ребро|СФО,2021-08-30,219.95
648,Свинина|ребро|Санкт-Петербург,2021-08-30,154.91
649,Свинина|ребро|УФО,2021-08-30,230.0
650,Свинина|ребро|ЦФО,2021-08-30,190.39
651,Свинина|ребро|ЮФО,2021-08-30,203.33
652,Свинина|шея|Москва,2021-08-30,401.82
653,Свинина|шея|ПФО,2021-08-30,409.69
654,Свинина|шея|СЗФО,2021-08-30,422.83
655,Свинина|шея|СФО,2021-08-30,412.17
656,Свинина|шея|Санкт-Петербург,2021-08-30,397.36
657,Свинина|шея|УФО,2021-08-30,414.94
658,Свинина|шея|ЦФО,2021-08-30,391.87
659,Свинина|шея|ЮФО,2021-08-30,402.17
660,Говядина|вырезка|ВСЕ,2021-08-30,842.59
661,Говядина|грудинка|ВСЕ,2021-08-30,294.89
662,Говядина|лопатка|ВСЕ,2021-08-30,398.75
663,Говядина|полутуши|ВСЕ,2021-08-30,280.48
664,Кура|бедро|ВСЕ,2021-08-30,160.6
665,Кура|голень|ВСЕ,2021-08-30,161.23
666,Кура|тушка|ВСЕ,2021-08-30,154.82
667,Кура|филе бедра|ВСЕ,2021-08-30,240.36
668,Кура|филе грудки|ВСЕ,2021-08-30,238.4
669,Свинина|корейка|ВСЕ,2021-08-30,285.9
670,Свинина|лопатка|ВСЕ,2021-08-30,253.75
671,Свинина|окорок|ВСЕ,2021-08-30,262.59
672,Свинина|полутуши|ВСЕ,2021-08-30,211.53
673,Свинина|ребро|ВСЕ,2021-08-30,176.2
674,Свинина|шея|ВСЕ,2021-08-30,403.4
675,Говядина|вырезка|Москва,2021-09-06,869.76
676,Говядина|вырезка|ПФО,2021-09-06,793.67
677,Говядина|вырезка|СЗФО,2021-09-06,755.0
678,Говядина|вырезка|СФО,2021-09-06,745.14
679,Говядина|вырезка|Санкт-Петербург,2021-09-06,877.12
680,Говядина|вырезка|УФО,2021-09-06,781.67
681,Говядина|вырезка|ЦФО,2021-09-06,841.25
682,Говядина|вырезка|ЮФО,2021-09-06,725.0
683,Говядина|грудинка|Москва,2021-09-06,278.45
684,Говядина|грудинка|ПФО,2021-09-06,325.0
685,Говядина|грудинка|СЗФО,2021-09-06,770.0
686,Говядина|грудинка|СФО,2021-09-06,233.45
687,Говядина|грудинка|Санкт-Петербург,2021-09-06,355.0
688,Говядина|грудинка|УФО,2021-09-06,345.0
689,Говядина|грудинка|ЦФО,2021-09-06,269.25
690,Говядина|грудинка|ЮФО,2021-09-06,400.0
691,Говядина|лопатка|Москва,2021-09-06,398.71
692,Говядина|лопатка|ПФО,2021-09-06,438.67
693,Говядина|лопатка|СЗФО,2021-09-06,437.0
694,Говядина|лопатка|СФО,2021-09-06,351.25
695,Говядина|лопатка|Санкт-Петербург,2021-09-06,403.73
696,Говядина|лопатка|УФО,2021-09-06,411.33
697,Говядина|лопатка|ЦФО,2021-09-06,388.93
698,Говядина|лопатка|ЮФО,2021-09-06,393.5
699,Говядина|полутуши|Москва,2021-09-06,316.67
700,Говядина|полутуши|ПФО,2021-09-06,298.22
701,Говядина|полутуши|СЗФО,2021-09-06,274.9
702,Говядина|полутуши|СФО,2021-09-06,258.35
703,Говядина|полутуши|Санкт-Петербург,2021-09-06,275.83
704,Говядина|полутуши|УФО,2021-09-06,269.7
705,Говядина|полутуши|ЦФО,2021-09-06,299.86
706,Говядина|полутуши|ЮФО,2021-09-06,288.33
707,Кура|бедро|Москва,2021-09-06,155.11
708,Кура|бедро|ПФО,2021-09-06,190.37
709,Кура|бедро|СЗФО,2021-09-06,165.33
710,Кура|бедро|СФО,2021-09-06,169.64
711,Кура|бедро|Санкт-Петербург,2021-09-06,148.17
712,Кура|бедро|УФО,2021-09-06,157.0
713,Кура|бедро|ЦФО,2021-09-06,156.68
714,Кура|бедро|ЮФО,2021-09-06,150.75
715,Кура|голень|Москва,2021-09-06,156.15
716,Кура|голень|ПФО,2021-09-06,180.64
717,Кура|голень|СЗФО,2021-09-06,178.33
718,Кура|голень|СФО,2021-09-06,176.58
719,Кура|голень|Санкт-Петербург,2021-09-06,155.21
720,Кура|голень|УФО,2021-09-06,173.4
721,Кура|голень|ЦФО,2021-09-06,150.3
722,Кура|голень|ЮФО,2021-09-06,154.0
723,Кура|тушка|Москва,2021-09-06,168.47
724,Кура|тушка|ПФО,2021-09-06,158.0
725,Кура|тушка|СЗФО,2021-09-06,117.08
726,Кура|тушка|СФО,2021-09-06,155.19
727,Кура|тушка|Санкт-Петербург,2021-09-06,145.5
728,Кура|тушка|УФО,2021-09-06,137.0
729,Кура|тушка|ЦФО,2021-09-06,130.48
730,Кура|тушка|ЮФО,2021-09-06,142.94
731,Кура|филе бедра|Москва,2021-09-06,236.89
732,Кура|филе бедра|ПФО,2021-09-06,283.0
733,Кура|филе бедра|СЗФО,2021-09-06,290.0
734,Кура|филе бедра|СФО,2021-09-06,272.75
735,Кура|филе бедра|Санкт-Петербург,2021-09-06,260.33
736,Кура|филе бедра|УФО,2021-09-06,249.0
737,Кура|филе бедра|ЦФО,2021-09-06,219.31
738,Кура|филе бедра|ЮФО,2021-09-06,242.0
739,Кура|филе грудки|Москва,2021-09-06,239.76
740,Кура|филе грудки|ПФО,2021-09-06,280.0
741,Кура|филе грудки|СЗФО,2021-09-06,240.8
742,Кура|филе грудки|СФО,2021-09-06,271.04
743,Кура|филе грудки|Санкт-Петербург,2021-09-06,239.14
744,Кура|филе грудки|УФО,2021-09-06,260.5
745,Кура|филе грудки|ЦФО,2021-09-06,231.43
746,Кура|филе грудки|ЮФО,2021-09-06,254.0
747,Свинина|корейка|Москва,2021-09-06,273.48
